"MASTER RESULT SET","MSTR 01",,,,,,,,,,,,,,,,,,,,,,,
"Keyword # 1 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 2 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 3 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 4 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 5 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 6 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 7 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 8 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","PRIMARY TOPIC: What is the ""main topic"" this website would fit under (its subject)?","SUBTOPIC  What is this specific website really about (what is its real focus)?","NAME OF WEBSITE (exactly as it appears on their website). Note: Sometimes the actual website name has spaces between the title words, sometimes it does not. Use the appropriate one.","URLS (also known as a link or ""web address"" or ""links""). Sometimes you are asked to research the website as a whole. Sometimes you are given a ""sub-page, related to a specific topic"" and you must research just that portion of the website. For example notice row 4: it is a sub-page (almost like a separate website) of the main Disney website. But on the right and the left you will notice it deals specifically with ""pin collecting"". If the website takes you to the homepage, do the whole website. If it takes you to a sub-page, just do that portion of the website.","State (the location of the company providing the website) as noted on their website (sometimes it helps to look on the ""contact us"" or ""privacy statement"" page.","City (as noted on their website)","Is using the website FREE or does it COST? Sometimes websites charge for its goods or services. Also, if a website is completely free to browse or if a great deal of it is free to browse, put ""free"" here. However, if clicking on most anything brings up a cost (must pay for it to see it), then put a ""$"" here (we don't need the amount).","Is REGISTRATION REQUIRED? If you can't get to the information without having to register first, then put ""Yes"" here. If you have to register to even browse, put ""Yes"" here.  But if you can see everything, or at least browse, without registering, put no. Note: MOST (not all) shopping websites require registration to buy something, so put Yes here. Examples: Both eBay & Amazon are shopping sites. However, eBay can be browsed and even researched to find out the history of items, without HAVING to register, so put No here. Amazon can be browsed, but provides little information outside of finding things to buy, so put Yes here.","Everything on the Web fits into one (or sometimes 2) of these 4 categories. The definition of ""find it"" is a geographic location (like locating a national park). Make the website fit into one of the following ACTIVITY CATEGORIES =  SEE IT (read the news, view a photos, read and research, check movie times, etc.)  SHOP IT (shop for it, trade it in, auction it, purchase then download it, online shopping, etc.)  DO IT (play a game, chat, update your blog, book a flight, listen to music, customize your computer, and ""sometimes shopping activities"", etc.)  FIND IT (locate London, check out the address of a restaurant in the Chicago metro service area, etc. = this is rarely used in this column). Pick the activity that MOST fist the MAJORITY of the website","Write a BRIEF DESCRIPTION OF WEBSITE. Most often you can copy and paste a small portion of the ""about us"" section of their website to get a good description. It may even require copying and pasting a couple of sentences from different paragraphs within their website to make a ""well rounded description"". However, if you cannot copy and paste something directly from THEIR website, then you must write the description in your own words. YOU CAN NOT USE SOMETHING ANYONE ELSE WROTE - as that is ""copywrite infringement"". You CANNOT use something another website (example: Google, Wikipedia, etc.) uses as their description of this website, as this is also ""copywrite infringement"". The bottom line - if you cannot get a description directly from the website itself - write it yourself. Note: also notice from the examples below that the descriptions are not ""personal"" but rather speak to the general population (meaning they do not include a lot of ""us"" ""I"" ""you"" ""best"" , etc.). Keep anything personal or that relates to ""being the best"" to a minimum, even if you are cutting and pasting directly from their website.","Primary MSA (Metro Service Area) for ubExact Engine","SUPER CAT (this is the very top category this website will be categorized under = it is it's ultimate parent topic)","Is This OFFICIAL Website? (Use this statement: ""Official xxxxx Website"" only for websites that are often confused with other websites, or who have many copycat websites trying to pretend to be them. Example: Disney World).","Preferred Link:
Ad 2-3 Keywords","Preferred Link:
Ad 3-4 Keywords","Preferred Link:
Ad 4-5 Keywords","Separate URL will be for these:
NAV ADS"
"Women's History","Women's History Sites","History of Women","Suffrage History","Library","American History","x","x","History","Libraries","The History of Women","http://www.lib.washington.edu/subject/History/tm/women.html","Online","Online","Free","No","Do It","University of Washington Libraries presents History of Women which has general women's history, biographical websites. Also has sections on suffrage, early modern, 18,19& 20 centuries history and women's writers ","Online","Education",,"[Women's History] Find and Learn About The History Of Women",,,
"Interactive Learning","Pop Up Books","Moveable Books","History of the Book","History","Books","x","x","Libraries","Literature","Pop-up and Movable Books - A Tour Through Their History","http://www.library.unt.edu/rarebooks/exhibits/popup2/default.htm","Online","Online","Free","No","See It","Pop-up and Movable Books - A Tour Through Their History is an Interactive site about pop-ups and movable books genre, presented by the University of North Texas","Online","Education",,,,,
"Library of Congress","American Treasures","American History Exhibits","Library of Congress Exhibits","Exhibits","American History","x","x","History","Museums & Exhibits","American Treasures of the Library of Congress ","http://www.loc.gov/exhibits/treasures/","Online","Online","Free","No","Do It","American Treasures of the Library of Congress, this exhibit at the Library of Congress has exhibition sections such as exhibit overview, top treasures, memories, and presentations","Online","Education",,,,,
"Online Teaching","Educational Resources","Teacher Support","Online Learning","Teachers","Teacher","x","x","Faculty Development","Multimedia Resource for Teachers","MERLOT","http://www.merlot.org/merlot/index.htm","California","Long Beach","Free","Yes","See It","Multimedia Resource for Teachers with links to interactive on-line learning materials, annotations, peer reviews and assignments","Online","Education",,,,,
"Thesaurus","Dictionary","Word Games","How to Spell a Word","Daily Crosswords","Webster Dictionary","School Resources","Online Word Games","Reference","Homework","Merriam-Webster Online","http://www.merriam-webster.com","Online","Online","Free","No","See It","The Merriam-Webster Online Dictionary is based on the print version of Merriam-Webster's Collegiate Dictionary, Eleventh Edition. The online dictionary includes the main A-Z listing of the Collegiate Dictionary, as well as the Abbreviations, Foreign Words and Phrases, Biographical Names, and Geographical Names sections of that book. It also includes thousands of illustrations and many tables. Site also offers thesaurus, medical, and spanish-english references.","Online","Education",,,,,
"Optical Illusions","Optical Phenomena","Illusion Explanation","Visual Tutorial","Optical Illusion","x","x","x","Science","Visual Illusions","75 Optical Illusions and Visual Phenomena","http://www.michaelbach.de/ot/index.html","Online","Online","Free  ","No","Do It","75 Optical Illusions and Visual Phenomena demonstrate visual phenomena, and optical or visual illusions. Most effects have their basis in the visual pathway, not in the optics of the eye","Online","Education",,"[Optical Illusions] Fun And Strange Optical Illusions Online",,,
"Children's Art Game","Online Game","Kids Art Game","Interactive Art Game","Kids","x","x","x","Art","Modern Art","Destination Modern Art","http://www.moma.org/destination/","Online","Online","Free","No","Do It","Interactive site by the Museum of Modern Art. Enables elementary students to engage and explore modern art.","Online","Education",,,,,
"Museum of Modern Art","Art History","Print Making","Stenciling","History","x","x","x","Art ","Art Education","What Is Print?","http://www.moma.org/exhibitions/2001/whatisaprint/flash.html","Online","Online","Free","No","See It","Museum of Modern Art presents and interactive art multimedia exhibition that demonstrates print medium, including woodcut, etching, lithography and screen prints.","Online","Education",,,,,
"Interactive Learning","Architecture Art","Architecture Buildings","Skyscrapers","Arts","x","x","x","Art ","Art Education","Museum of Modern Art's TALL Buildings","http://www.moma.org/exhibitions/2004/tallbuildings/index_f.html","Online","Online","Free","No","Do It","The Museum of Modern Art takes you inside skyscrapers around the globe, teaching design principals and solutions to interconnecting these huge building into surrounding public space. The dynamic interactive site delivers a learning experience on the architecture of which most of us might not otherwise see","Online","Education",,,,,
"Lesson Planning","Educator Guides","Teacher Resources","Art Teacher Portal","Teachers","Teacher","x","x","Art","Art Education","Modern Teachers","http://www.moma.org/modernteachers/index.html","Online","Online","Free","Yes","See It","The Museum of Modern Art presents Modern Teachers an educator's resource site for guiding and planning lessons for students ","Online","Education",,,,,
"Art Safari","Children's Interactive Art","Teacher Resources","Teaching Resources","Teachers","Teacher","x","x","Art ","Art Education","Museum of Modern Art's - Art Safari","http://www.moma.org/momalearning/artsafari/index.html","Online","Online","Free","No","See It","The Museum of Modern Art in New York sponsors this art activity website for children age 5 to 12. Children can explore and write about art. Site includes educator links and resources.","Online","Education",,"[Art Safari] An Online Art Safari For Kids",,,
"Interactive Learning","Music Theory","Music Lessons","Online Music Theory","Downloads","x","x","x","Music ","Music Education","MusicTheory.net","http://www.musictheory.net/index.html","Online","Online","Free","No","Do It","Ricci Adam's Interactive music site that teaches music theory, lessons, and provides learning utilities (you can even play an online piano!)","Online","Education",,,,,
"Museum of Art","Rain Forests","Online Games","Museums","Arts","x","x","x","Art Education","Biology","North Carolina Museum of Art: Art of the Rain Forest Program","http://www.ncmoa.org/costarica/","Online","Online","Free","No","Do It","The North Carolina Museum of Art presents a cool interactive discovery of the art and biology of the Costa Rican rainforest. Solve a mystery of the ""Poison Dart Frog"" with clues from ancient treasures. Sponsored by the North Carolina Museum of Art","Online","Education",,,,,
"Interactive Learning","Collage Art","Interactive collage Art","Online Collage for Kids","Kids","Art Collage","x","x","Art ","Art Education","National Gallery of Art - Collage Machine","http://www.nga.gov/kids/zone/collagemachine.htm","Online","Online","Free","No","Do It","National Gallery of Art - Collage Machine is an interactive site encourages compositional experimentation and an exploration of photomontage and collage techniques though a hands-on virtual art activity","Online","Education",,,,,
"Blind Resources","Learning Disabilities ","Teacher Resources","Blindness Resources","x","x","x","x","Special Education","Special Needs Children","The New York Institute for Special Education: Blindness Resource Center ","http://www.nyise.org/blind.htm","Online","Online","Free","No","Do It","New York Institute for Special Education provides Blindness Resource Center and Special Education Database of resource links and lessons for the visually impaired","Online","Education",,"[Blind Resources] Find Visually Impaired Resources For Your Loved One",,,
"Interactive Learning","Art Perspective","Drawing Perspective","One Point Perspective","Drawing","x","x","x","Arts","Art Education","Drawing in One Point Perspective","http://www.olejarz.com/arted/perspective/","Online","Online","Free","No","Do It","Drawing in One Point Perspective is an Interactive art site provides step-by-step instructions for basic one-point drawing perspectives","Online","Education",,,,,
"Temperature Conversion","Measurements","Astronomical Conversion","Speed Conversion","Conversions","x","x","x","Entertainment","Converting different units","OnlineConversion.com","http://www.onlineconversion.com/","Online","Online","Free","No","Do It","Onlineconversion.com converts just about anything to anything else.  With over 5,000 units and 50,000 conversions, there are endless needs that this site facilitates","Online","Education",,,,,
"Optical Research","Optics for Kids","Science of Optics","Teaching Resources","Kids","x","x","x","Science","Optics","Optical Research Associates-Optics for Kids","http://www.opticalres.com/kidoptx_f.html","Online","Online","Free","No","Do It","Optical Research Associates' interactive science educators optical resources where you can learn some fun and interesting things about OPTICS here. Optics is the science of LIGHT, and one of the most important fields of PHYSICS","Online","Education",,,,,
"Lesson Plans","Educational Resources","Teacher Resources","Teaching Resources","Teachers","Teacher","Reference & Resources","x","Education Directory","Interdisciplinary Education","Cool Stuff - The Best Educational Resources on The Web","http://www.pacificnet.net/~mandel/EducationalResources.html","Online","Online","Free","No","Do It","Pacificnet's Cool Stuff Educational Resources provides an interactive K-12 database of lesson resources submitted by the educational community","Online","Education",,"[Educational Resources] Find Online Interactive Educational Resources",,,
"Independent Lens ","Strange Fruit","PBS Channel","Teaching Resources","Teachers","Teacher","x","x","Music ","Music History","Independent Lens - Strange Fruit","http://www.pbs.org/independentlens/strangefruit/index.html","Online","Online","Free","No","Do It","Independent Lens presents Strange Fruit, history and music merge to uncover racial tension and issues of the 1940's and other relevant topics. Sponsored by PBS & National Foundation for the Arts.","Online","Education",,,,,
"Changing Times","Times Periods","Visual Time Experiment","Time Activities","Kids","x","x","x","Science","Kids & Teens","Playing With Time ","http://www.playingwithtime.org/","Online","Online","Free","No","Do It","The Science Museum of Minnesota's science educators interactive time resources and activities for k-8","Online","Education",,,,,
"Scientific Research","Microscopic World","Cosmic Myster","Science Studies","x","x","x","x","Science","Power of 10","Explore Powers of 10","http://www.powersof10.com/","Online","Online","Free  ","No","See It","The ultimate Eamesian expression of systems and connections, Powers of Ten explores the relative size of things from the microscopic to the cosmic","Online","Education",,,,,
"Online Gallery","Science Competition","Art of Science","Princeton University","University","x","x","x","Science","Arts","2005 Art of Science Competition at Princeton University","http://www.princeton.edu/~artofsci/gallery/","Online","Online","Free","No","See It","Images presents a cross section of the arts and sciences at Princeton and celebrates the aesthetics of research and the ways science and art interconnect","Online","Education",,"[Art of Science] See How Art and Science Connect",,,
"Lesson Planning","Teaching Activities","Teacher Resources","Educational Resources","Teachers","Teacher","x","x","Teaching Tools","Teaching Portal","Quia Web","http://www.quia.com/servlets/quia.web.QuiaWebManager","Online","Online","Free","Yes","Do It","Quia Portal designed to aid schools, parents and teachers with activities for children who have different learning styles","Online","Education",,,,,
